audio_file,video_file,caption,gram_volume,cosine_loss_sum,cosine_loss_lv,cosine_loss_la,cosine_loss_va
file_-5F5AyQh1q0_30.wav,file_-5F5AyQh1q0_30.mp4,"male singing",0.961551,2.500942,0.840450,0.804588,0.855905
file_0pPUnHDRRnI_30.wav,file_0pPUnHDRRnI_30.mp4,"driving buses",0.890110,2.129211,0.754011,0.690402,0.684799
file_-6EMRv8oxXo_30.wav,file_-6EMRv8oxXo_30.mp4,"playing marimba, xylophone",0.800818,1.825009,0.691184,0.606193,0.527631
file_0tRkJ1CppTA_19.wav,file_0tRkJ1CppTA_19.mp4,"mynah bird singing",0.799486,1.958244,0.720629,0.788118,0.449497
file_0_WMZB4Xc5o_30.wav,file_0_WMZB4Xc5o_30.mp4,"toilet flushing",0.797219,1.842500,0.678855,0.676892,0.486752
file_0rLECbTbygM_202.wav,file_0rLECbTbygM_202.mp4,"playing erhu",0.886082,2.107411,0.703023,0.674687,0.729701
file_-2xjeuKOWwQ_120.wav,file_-2xjeuKOWwQ_120.mp4,"lawn mowing",0.801655,1.858903,0.723574,0.631634,0.503696
file_0f4vjA3OTtI_60.wav,file_0f4vjA3OTtI_60.mp4,"basketball bounce",0.794090,1.911257,0.763165,0.695348,0.452744
file_--CC5pH97q4_4.wav,file_--CC5pH97q4_4.mp4,"foghorn",0.970618,2.641386,0.901893,0.959451,0.780042
file_0kkin7Yv0rU_220.wav,file_0kkin7Yv0rU_220.mp4,"playing clarinet",0.887691,2.178628,0.815818,0.608856,0.753953
file_-_3_gYXwmw0_30.wav,file_-_3_gYXwmw0_30.mp4,"people running",0.805158,1.950071,0.769900,0.717662,0.462509
file_-405Ksmbra8_19.wav,file_-405Ksmbra8_19.mp4,"chicken clucking",0.871200,2.187037,0.726288,0.884475,0.576275
file_-3kt0GobDIM_70.wav,file_-3kt0GobDIM_70.mp4,"playing accordion",0.782413,1.754151,0.663389,0.556101,0.534661
file_0WeFyPFLQQ4_30.wav,file_0WeFyPFLQQ4_30.mp4,"playing electric guitar",0.873264,2.056912,0.702827,0.646082,0.708003
file_0haq15HEi-0_150.wav,file_0haq15HEi-0_150.mp4,"playing acoustic guitar",0.874340,2.062659,0.712810,0.705456,0.644393
file_0O9l7w_5tB0_30.wav,file_0O9l7w_5tB0_30.mp4,"motorboat, speedboat acceleration",0.894169,2.149273,0.726704,0.753882,0.668688
file_-1eOkp74EGU_105.wav,file_-1eOkp74EGU_105.mp4,"lighting firecrackers",0.911850,2.312607,0.632256,0.821122,0.859229
file_-9EagV-gHlE_30.wav,file_-9EagV-gHlE_30.mp4,"child singing",0.859657,2.095776,0.768319,0.780438,0.547019
file_0JSZRWL8XnM_17.wav,file_0JSZRWL8XnM_17.mp4,"tractor digging",0.873999,2.081690,0.770486,0.672158,0.639046
file_0P4qmjqBg28_215.wav,file_0P4qmjqBg28_215.mp4,"playing volleyball",0.862503,2.159725,0.769514,0.851111,0.539099
file_-1vr3JMt_tc_249.wav,file_-1vr3JMt_tc_249.mp4,"playing trombone",0.897499,2.179584,0.712521,0.797889,0.669175
file_0d-mPaguXrE_30.wav,file_0d-mPaguXrE_30.mp4,"car passing by",0.840344,1.930086,0.648518,0.673642,0.607925
file_0UK5SEhqalM_12.wav,file_0UK5SEhqalM_12.mp4,"electric shaver, electric razor shaving",0.887445,2.150172,0.756244,0.772338,0.621590
file_0u89nA_BPoI_30.wav,file_0u89nA_BPoI_30.mp4,"horse clip-clop",0.835402,2.014601,0.739112,0.763776,0.511713
file_0N62azX8OSg_82.wav,file_0N62azX8OSg_82.mp4,"driving snowmobile",0.767851,1.764934,0.682718,0.632906,0.449310
file_-D0f4exnx9M_5.wav,file_-D0f4exnx9M_5.mp4,"playing harmonica",0.894868,2.188008,0.823344,0.654429,0.710234
file_0fIkUNjh4Wg_45.wav,file_0fIkUNjh4Wg_45.mp4,"people booing",0.808433,2.077649,0.776697,0.859405,0.441546
file_0FHkcy8Ue2g_177.wav,file_0FHkcy8Ue2g_177.mp4,"cat purring",0.780875,1.804441,0.720724,0.603392,0.480324
file_0itY2p75vUU_256.wav,file_0itY2p75vUU_256.mp4,"tapping guitar",0.885134,2.121571,0.716603,0.762882,0.642086
file_0f2FiZB3ycw_68.wav,file_0f2FiZB3ycw_68.mp4,"train whistling",0.853413,2.059639,0.711811,0.794167,0.553660
file_0GhdV_OoAh8_0.wav,file_0GhdV_OoAh8_0.mp4,"gibbon howling",0.904165,2.254180,0.738645,0.862168,0.653367
file_0UEClS6XhZ0_30.wav,file_0UEClS6XhZ0_30.mp4,"dog bow-wow",0.938206,2.394697,0.860238,0.822715,0.711744
file_-011qJFjM4M_96.wav,file_-011qJFjM4M_96.mp4,"dog growling",0.930339,2.329186,0.770702,0.831727,0.726757
file_0fDDlf0Mrp8_782.wav,file_0fDDlf0Mrp8_782.mp4,"swimming",0.862137,2.062207,0.702442,0.776475,0.583290
file_-A3b9tZs-eE_30.wav,file_-A3b9tZs-eE_30.mp4,"playing flute",0.840787,1.974956,0.724376,0.698550,0.552030
file_-7HJY3Jo3G4_3.wav,file_-7HJY3Jo3G4_3.mp4,"dog whimpering",0.880350,2.126647,0.773792,0.745740,0.607115
file_0sWAk2SNBBw_30.wav,file_0sWAk2SNBBw_30.mp4,"playing harpsichord",0.765804,1.724870,0.669106,0.481314,0.574450
file_0qDs_aC0LwI_5.wav,file_0qDs_aC0LwI_5.mp4,"mouse squeaking",0.976935,2.702847,0.873050,1.001325,0.828473
file_0mdAsIMgeZo_58.wav,file_0mdAsIMgeZo_58.mp4,"playing zither",0.810986,1.833784,0.658663,0.612772,0.562349
file_-39sHTky_6o_0.wav,file_-39sHTky_6o_0.mp4,"playing ukulele",0.863633,2.069616,0.774846,0.581120,0.713650
file_0WJ5__luTE4_130.wav,file_0WJ5__luTE4_130.mp4,"male singing",0.890551,2.281764,0.827321,0.878933,0.575510
file_0R-0dduvkFM_63.wav,file_0R-0dduvkFM_63.mp4,"baby laughter",0.834086,1.926310,0.704901,0.647772,0.573636
file_0pvTQC97Y50_77.wav,file_0pvTQC97Y50_77.mp4,"pheasant crowing",0.890626,2.236877,0.744036,0.881127,0.611714
file_-9vW9OhXx4Y_50.wav,file_-9vW9OhXx4Y_50.mp4,"playing ukulele",0.831126,1.928714,0.729781,0.627924,0.571008
file_0T39A4knSu4_25.wav,file_0T39A4knSu4_25.mp4,"elephant trumpeting",0.949907,2.602359,0.719171,1.015273,0.867916
file_-CexapzRAPQ_79.wav,file_-CexapzRAPQ_79.mp4,"ferret dooking",0.925845,2.395037,0.776195,0.931269,0.687574
file_0QqGKhAJ3z4_75.wav,file_0QqGKhAJ3z4_75.mp4,"playing cymbal",0.893158,2.150068,0.728110,0.762310,0.659648
file_-CcGuq0yoKo_30.wav,file_-CcGuq0yoKo_30.mp4,"female speech, woman speaking",0.857779,2.065320,0.778026,0.727889,0.559405
file_0EKHq2tskvQ_464.wav,file_0EKHq2tskvQ_464.mp4,"playing vibraphone",0.865357,2.147823,0.733293,0.853732,0.560799
file_0lRTO94eWgc_70.wav,file_0lRTO94eWgc_70.mp4,"playing acoustic guitar",0.886641,2.113569,0.740294,0.666396,0.706879
file_-0legLrA6Ns_61.wav,file_-0legLrA6Ns_61.mp4,"playing bass drum",0.951455,2.461442,0.771991,0.892129,0.797322
file_0RL4VVwvuyQ_30.wav,file_0RL4VVwvuyQ_30.mp4,"playing acoustic guitar",0.818729,1.946229,0.721848,0.729515,0.494866
file_-AAoQGFqftw_120.wav,file_-AAoQGFqftw_120.mp4,"cap gun shooting",0.905595,2.306025,0.756829,0.907420,0.641776
file_0n0zuw8zuW4_30.wav,file_0n0zuw8zuW4_30.mp4,"playing violin, fiddle",0.818171,1.898481,0.699186,0.678004,0.521291
file_0WY11VgySYE_30.wav,file_0WY11VgySYE_30.mp4,"female singing",0.950939,2.464331,0.750049,0.889544,0.824737
file_-03Hd0MBgQY_0.wav,file_-03Hd0MBgQY_0.mp4,"playing piano",0.843001,1.991472,0.719322,0.724515,0.547635
file_-6Hc63ijGxM_386.wav,file_-6Hc63ijGxM_386.mp4,"playing double bass",0.767262,1.761993,0.674376,0.640112,0.447505
file_0LaTmJEM0d8_134.wav,file_0LaTmJEM0d8_134.mp4,"tapping guitar",0.866837,2.030644,0.697314,0.694469,0.638861
file_0GnvsN_8_Sk_3.wav,file_0GnvsN_8_Sk_3.mp4,"cat meowing",0.877292,2.067553,0.706107,0.683961,0.677484
file_-BDSrWLpZrE_50.wav,file_-BDSrWLpZrE_50.mp4,"printer printing",0.837473,2.022208,0.778389,0.727000,0.516819
file_-BfXVjsdZV4_30.wav,file_-BfXVjsdZV4_30.mp4,"female singing",0.825062,1.932124,0.723764,0.683791,0.524568
file_-5V3sOxJSVc_120.wav,file_-5V3sOxJSVc_120.mp4,"female singing",0.876556,2.173081,0.835052,0.765033,0.572996
file_0lXPYBYtBt0_30.wav,file_0lXPYBYtBt0_30.mp4,"playing banjo",0.745714,1.667956,0.654564,0.553955,0.459437
file_-Cta7QVe1hk_30.wav,file_-Cta7QVe1hk_30.mp4,"female singing",0.880659,2.242995,0.824372,0.861247,0.557377
file_0pB_DLWEf6s_30.wav,file_0pB_DLWEf6s_30.mp4,"car passing by",0.879176,2.194221,0.863941,0.745813,0.584467
file_0Wzh7Hou30s_101.wav,file_0Wzh7Hou30s_101.mp4,"airplane flyby",0.828732,1.931605,0.733144,0.649813,0.548648
file_-9peZWsQHow_37.wav,file_-9peZWsQHow_37.mp4,"mynah bird singing",0.921659,2.289481,0.791350,0.804208,0.693923
file_0W_wPc-zV3I_101.wav,file_0W_wPc-zV3I_101.mp4,"hedge trimmer running",0.918464,2.260023,0.734827,0.798591,0.726604
file_0tAn5ugghe8_350.wav,file_0tAn5ugghe8_350.mp4,"beat boxing",0.886863,2.128336,0.744328,0.744378,0.639629
file_0kRlwnCukrk_30.wav,file_0kRlwnCukrk_30.mp4,"bowling impact",0.898669,2.274848,0.788053,0.877658,0.609136
file_0Kwrxb48e58_107.wav,file_0Kwrxb48e58_107.mp4,"playing tambourine",0.952968,2.448151,0.849760,0.781127,0.817264
file_0iFLrHercZU_192.wav,file_0iFLrHercZU_192.mp4,"playing snare drum",0.833142,1.952224,0.741178,0.662636,0.548410
file_0NQwdcBXaVI_96.wav,file_0NQwdcBXaVI_96.mp4,"bird squawking",0.896759,2.190265,0.730484,0.810732,0.649049
file_-8FYMNYbXiE_20.wav,file_-8FYMNYbXiE_20.mp4,"goose honking",0.835569,2.080315,0.701921,0.861822,0.516572
file_-boTId5CDDc_28.wav,file_-boTId5CDDc_28.mp4,"pheasant crowing",0.914496,2.278713,0.813019,0.805940,0.659754
file_0IkriYjKclg_182.wav,file_0IkriYjKclg_182.mp4,"elk bugling",0.892957,2.172087,0.739482,0.795280,0.637324
file_0_gk14eOdkk_30.wav,file_0_gk14eOdkk_30.mp4,"people whistling",0.899867,2.280676,0.787292,0.881322,0.612062
file_0SHlE6nAdg4_30.wav,file_0SHlE6nAdg4_30.mp4,"male speech, man speaking",0.914396,2.277880,0.832521,0.780393,0.664966
file_0upP8cF_LY0_17.wav,file_0upP8cF_LY0_17.mp4,"chicken crowing",0.914950,2.260033,0.744955,0.821380,0.693698
file_-16xdxkRgXY_12.wav,file_-16xdxkRgXY_12.mp4,"people battle cry",0.828323,2.251521,0.893274,0.910546,0.447701
file_-DgH1e0vT5g_60.wav,file_-DgH1e0vT5g_60.mp4,"firing muskets",0.911957,2.385861,0.874002,0.902424,0.609436
file_0MvzLDZWAUk_62.wav,file_0MvzLDZWAUk_62.mp4,"cutting hair with electric trimmers",0.948155,2.428274,0.846613,0.829182,0.752479
file_0IONkCayTBQ_30.wav,file_0IONkCayTBQ_30.mp4,"playing electric guitar",0.836641,1.944252,0.720210,0.655892,0.568151
file_0sWVdMqHvG0_260.wav,file_0sWVdMqHvG0_260.mp4,"lathe spinning",0.856021,2.031661,0.664988,0.773344,0.593329
file_0vPyYkHOsOo_30.wav,file_0vPyYkHOsOo_30.mp4,"female singing",0.912074,2.272892,0.800081,0.820499,0.652312
file_0iHFMaC3d5w_152.wav,file_0iHFMaC3d5w_152.mp4,"disc scratching",0.862682,2.082399,0.752758,0.765953,0.563688
file_0kWOGp9vGgk_80.wav,file_0kWOGp9vGgk_80.mp4,"playing french horn",0.881670,2.194169,0.713535,0.871624,0.609010
file_-1WK72M4xeg_220.wav,file_-1WK72M4xeg_220.mp4,"driving motorcycle",0.799640,1.960142,0.782722,0.729934,0.447485
file_-2jWRtFugLs_0.wav,file_-2jWRtFugLs_0.mp4,"sea waves",0.923639,2.339624,0.736366,0.889322,0.713936
file_0wt8nWs1fTE_269.wav,file_0wt8nWs1fTE_269.mp4,"fire truck siren",0.837566,2.104122,0.842043,0.769307,0.492772
file_0SUh_ser57U_6.wav,file_0SUh_ser57U_6.mp4,"chimpanzee pant-hooting",0.940671,2.465176,0.692266,0.917912,0.854998
file_0OlS0XwPKmo_6.wav,file_0OlS0XwPKmo_6.mp4,"reversing beeps",0.915171,2.361494,0.798180,0.919434,0.643880
file_0hBSRGg_Ebc_30.wav,file_0hBSRGg_Ebc_30.mp4,"playing drum kit",0.849111,1.999205,0.706499,0.725361,0.567345
file_0vdtXgdB-oA_122.wav,file_0vdtXgdB-oA_122.mp4,"rapping",0.861739,2.067356,0.753899,0.744429,0.569028
file_0vvOUfw6nhg_21.wav,file_0vvOUfw6nhg_21.mp4,"playing badminton",0.827095,1.928183,0.689618,0.705902,0.532664
file_0NLXz4JgvcQ_96.wav,file_0NLXz4JgvcQ_96.mp4,"people eating crisps",0.926012,2.342229,0.798245,0.860429,0.683555
file_0VuwrRTt12o_190.wav,file_0VuwrRTt12o_190.mp4,"lawn mowing",0.841277,1.975189,0.761032,0.615113,0.599044
file_0e47JpKHBm8_306.wav,file_0e47JpKHBm8_306.mp4,"playing flute",0.847930,1.981335,0.741337,0.621934,0.618064
file_0Fym_Eo51p0_15.wav,file_0Fym_Eo51p0_15.mp4,"cat meowing",0.862868,2.047502,0.713119,0.744005,0.590378
file_-0u9E3dETG0_52.wav,file_-0u9E3dETG0_52.mp4,"bee, wasp, etc. buzzing",0.888975,2.160871,0.800203,0.731430,0.629237
file_0Hi83aL-4do_30.wav,file_0Hi83aL-4do_30.mp4,"subway, metro, underground",0.933987,2.417761,0.865765,0.876178,0.675818
file_-584aFK8XSk_30.wav,file_-584aFK8XSk_30.mp4,"female singing",0.933432,2.332641,0.742290,0.793337,0.797014
file_0tP73rOa9G8_310.wav,file_0tP73rOa9G8_310.mp4,"playing cello",0.895085,2.227397,0.712060,0.869619,0.645718
file_0itrou_j0tI_84.wav,file_0itrou_j0tI_84.mp4,"yodelling",0.876154,2.105865,0.718257,0.778281,0.609327
file_0iQsH7R0H_8_0.wav,file_0iQsH7R0H_8_0.mp4,"male speech, man speaking",0.868738,2.082325,0.794582,0.669211,0.618533
file_0GrTK9ByIAE_80.wav,file_0GrTK9ByIAE_80.mp4,"splashing water",0.858005,2.113419,0.797126,0.781083,0.535210
file_0egBEcko3fY_77.wav,file_0egBEcko3fY_77.mp4,"singing bowl",0.889519,2.132293,0.766846,0.680979,0.684467
file_-0MDgdtkV0k_44.wav,file_-0MDgdtkV0k_44.mp4,"police radio chatter",0.914942,2.274742,0.825058,0.780742,0.668942
file_0RCx1Zsak4E_56.wav,file_0RCx1Zsak4E_56.mp4,"ferret dooking",0.921828,2.333890,0.769687,0.881066,0.683137
file_0QILCYyiTVg_20.wav,file_0QILCYyiTVg_20.mp4,"striking pool",0.917337,2.520451,0.905937,1.001235,0.613279
file_0iuyj4W7v0k_30.wav,file_0iuyj4W7v0k_30.mp4,"playing bass drum",0.845570,1.998362,0.760528,0.671175,0.566659
file_0SLli-eh_Dw_30.wav,file_0SLli-eh_Dw_30.mp4,"male speech, man speaking",0.880224,2.159248,0.802587,0.770046,0.586614
file_0J-YBc8hCtA_39.wav,file_0J-YBc8hCtA_39.mp4,"cuckoo bird calling",0.899019,2.208294,0.756500,0.812836,0.638958
file_0sY7DgRSwwo_19.wav,file_0sY7DgRSwwo_19.mp4,"dog howling",0.902730,2.186984,0.719634,0.775066,0.692284
file_0R-0dduvkFM_46.wav,file_0R-0dduvkFM_46.mp4,"baby laughter",0.840551,1.968606,0.695618,0.717201,0.555787
file_0DGd2cIGoF0_50.wav,file_0DGd2cIGoF0_50.mp4,"playing cymbal",0.875329,2.110709,0.758453,0.757254,0.595003
file_0eDN0YmnJRY_2.wav,file_0eDN0YmnJRY_2.mp4,"cheetah chirrup",0.934735,2.422062,0.732271,0.932273,0.757518
file_0QklamL49Xs_80.wav,file_0QklamL49Xs_80.mp4,"playing saxophone",0.797271,1.844928,0.736816,0.582458,0.525654
file_-78SgLvt7_k_30.wav,file_-78SgLvt7_k_30.mp4,"sheep bleating",0.895662,2.210467,0.715219,0.847400,0.647849
file_0EuL0XXx26w_30.wav,file_0EuL0XXx26w_30.mp4,"printer printing",0.929416,2.380639,0.715637,0.909347,0.755655
file_-bW55o5ZfEg_30.wav,file_-bW55o5ZfEg_30.mp4,"female singing",0.895034,2.173668,0.720717,0.797959,0.654991
file_0l2bccn8Axs_461.wav,file_0l2bccn8Axs_461.mp4,"lighting firecrackers",0.970817,2.638730,0.776708,0.941355,0.920667
file_0eNfQDAbn_Y_20.wav,file_0eNfQDAbn_Y_20.mp4,"dog barking",0.852845,1.989352,0.727433,0.640326,0.621593
file_0nWLXEGgm8k_64.wav,file_0nWLXEGgm8k_64.mp4,"beat boxing",0.931483,2.335743,0.761117,0.736428,0.838198
file_0FtEyMW0l04_30.wav,file_0FtEyMW0l04_30.mp4,"male singing",0.920261,2.262230,0.775317,0.758880,0.728033
file_-ByPGXFMQ7s_67.wav,file_-ByPGXFMQ7s_67.mp4,"popping popcorn",0.955385,2.559678,0.783517,0.980423,0.795739
file_-BIuMd0jCjU_10.wav,file_-BIuMd0jCjU_10.mp4,"helicopter",0.896901,2.231879,0.768351,0.844559,0.618968
file_-ctJ8Ot7EgU_0.wav,file_-ctJ8Ot7EgU_0.mp4,"cricket chirping",0.855126,2.099866,0.740577,0.819761,0.539528
file_-1PkCejU5u8_370.wav,file_-1PkCejU5u8_370.mp4,"people crowd",0.891291,2.192935,0.710739,0.842754,0.639442
file_0grFyNVu6zg_383.wav,file_0grFyNVu6zg_383.mp4,"coyote howling",0.839247,2.019258,0.738130,0.760602,0.520526
file_0TTAsOj8Mas_30.wav,file_0TTAsOj8Mas_30.mp4,"playing acoustic guitar",0.901206,2.196728,0.740690,0.661920,0.794119
file_-aQDI85itmg_30.wav,file_-aQDI85itmg_30.mp4,"wind noise",0.875572,2.335698,0.853111,0.947572,0.535015
file_0iVM2GY3R_c_30.wav,file_0iVM2GY3R_c_30.mp4,"ambulance siren",0.838665,1.961985,0.751222,0.623097,0.587666
file_0Nnd2iZjq00_50.wav,file_0Nnd2iZjq00_50.mp4,"people finger snapping",0.954455,2.591288,0.858910,0.995821,0.736557
file_-2zHCY2q4DA_139.wav,file_-2zHCY2q4DA_139.mp4,"eletric blender running",0.885161,2.129579,0.738340,0.762280,0.628959
file_-Asxv7Yv2mo_50.wav,file_-Asxv7Yv2mo_50.mp4,"rowboat, canoe, kayak rowing",0.820291,1.945809,0.784317,0.625539,0.535953
file_0f7xNTI7DE4_20.wav,file_0f7xNTI7DE4_20.mp4,"using sewing machines",0.838830,1.969172,0.708161,0.713575,0.547436
file_0e4KuIw9ZP4_0.wav,file_0e4KuIw9ZP4_0.mp4,"frog croaking",0.884060,2.131365,0.770480,0.621996,0.738889
file_-e2_-npbIQg_80.wav,file_-e2_-npbIQg_80.mp4,"people hiccup",0.974284,2.641808,0.895040,0.944118,0.802650
file_0qMmJlVlupQ_30.wav,file_0qMmJlVlupQ_30.mp4,"playing banjo",0.751999,1.694287,0.675008,0.549742,0.469537
file_0OGDEke4-Do_130.wav,file_0OGDEke4-Do_130.mp4,"rowboat, canoe, kayak rowing",0.869912,2.113652,0.829043,0.670651,0.613958
file_-d_pQ3DyzHg_34.wav,file_-d_pQ3DyzHg_34.mp4,"bee, wasp, etc. buzzing",0.832310,1.919852,0.688461,0.666780,0.564611
file_0Nw1OyTsaAo_30.wav,file_0Nw1OyTsaAo_30.mp4,"people screaming",0.919896,2.411806,0.808095,0.951680,0.652031
file_--dMUrmpeqc_30.wav,file_--dMUrmpeqc_30.mp4,"male singing",0.857216,2.087729,0.757011,0.786680,0.544038
file_-2vPstoITHs_430.wav,file_-2vPstoITHs_430.mp4,"playing timpani",0.870113,2.138875,0.837551,0.578555,0.722769
file_-7fmTe_u85c_1.wav,file_-7fmTe_u85c_1.mp4,"cattle, bovinae cowbell",0.837536,1.945920,0.689402,0.694564,0.561954
file_0izT2gPbsok_30.wav,file_0izT2gPbsok_30.mp4,"playing electric guitar",0.846730,1.955122,0.686441,0.655401,0.613280
file_0p68pGdkUnE_20.wav,file_0p68pGdkUnE_20.mp4,"driving motorcycle",0.852127,1.994772,0.727473,0.674924,0.592375
file_0m9QkjCVwcU_30.wav,file_0m9QkjCVwcU_30.mp4,"dog bow-wow",0.888258,2.199317,0.779696,0.822780,0.596840
file_0hV6VaSL0xg_30.wav,file_0hV6VaSL0xg_30.mp4,"female singing",0.901045,2.206306,0.704604,0.822721,0.678981
file_0U7mQ5GYMX8_300.wav,file_0U7mQ5GYMX8_300.mp4,"playing tabla",0.881553,2.197984,0.831757,0.791628,0.574598
file_0oVTJpVsyBE_42.wav,file_0oVTJpVsyBE_42.mp4,"people coughing",0.989413,2.751938,0.918458,0.944599,0.888882
file_0rx1ZFIij90_119.wav,file_0rx1ZFIij90_119.mp4,"playing guiro",0.864167,2.139777,0.750467,0.837523,0.551787
file_-c3p4g-MQiQ_295.wav,file_-c3p4g-MQiQ_295.mp4,"people slurping",0.906019,2.213555,0.790426,0.750614,0.672514
file_0U7PeaSWk14_290.wav,file_0U7PeaSWk14_290.mp4,"people whispering",0.870493,2.303697,0.853072,0.925494,0.525132
file_0EJSMY5yfPs_30.wav,file_0EJSMY5yfPs_30.mp4,"pheasant crowing",0.879799,2.137189,0.687821,0.820764,0.628604
file_0MLdH_ddoJk_30.wav,file_0MLdH_ddoJk_30.mp4,"car passing by",0.874116,2.161489,0.842531,0.741921,0.577037
file_0H814XXq-WQ_30.wav,file_0H814XXq-WQ_30.mp4,"people crowd",0.878010,2.207069,0.816416,0.831394,0.559260
file_0vnCkV8LhGc_18.wav,file_0vnCkV8LhGc_18.mp4,"scuba diving",0.840391,1.943963,0.707659,0.645377,0.590927
file_0n2_qaqiLyU_30.wav,file_0n2_qaqiLyU_30.mp4,"male singing",0.867899,2.170084,0.780242,0.842623,0.547220
file_0vuejQjGkB4_30.wav,file_0vuejQjGkB4_30.mp4,"lawn mowing",0.904009,2.257469,0.801204,0.829859,0.626405
file_0evPDhk7P-M_380.wav,file_0evPDhk7P-M_380.mp4,"female speech, woman speaking",0.867234,2.051146,0.742149,0.695532,0.613465
file_0JuxzsJo7mg_1.wav,file_0JuxzsJo7mg_1.mp4,"people belly laughing",0.878793,2.131871,0.795999,0.734163,0.601708
file_-BRvHgBiB2I_147.wav,file_-BRvHgBiB2I_147.mp4,"playing mandolin",0.777237,1.743198,0.668025,0.535374,0.539799
file_0K4twJUqc-E_15.wav,file_0K4twJUqc-E_15.mp4,"civil defense siren",0.955598,2.505200,0.881814,0.879648,0.743738
file_0ti14lvd2Aw_0.wav,file_0ti14lvd2Aw_0.mp4,"pheasant crowing",0.906793,2.248934,0.717396,0.852153,0.679384
file_-AIcEOzVmnI_19.wav,file_-AIcEOzVmnI_19.mp4,"magpie calling",0.920712,2.323688,0.720473,0.884156,0.719059
file_-D-CZGmjmYE_0.wav,file_-D-CZGmjmYE_0.mp4,"people marching",0.853049,1.984711,0.711137,0.658663,0.614912
file_-aiMjUX6eb8_139.wav,file_-aiMjUX6eb8_139.mp4,"rope skipping",0.850500,2.030939,0.713980,0.763356,0.553604
file_0p-CCRfgnTU_35.wav,file_0p-CCRfgnTU_35.mp4,"dog growling",0.841678,1.952905,0.718567,0.643287,0.591050
file_0EJSMY5yfPs_159.wav,file_0EJSMY5yfPs_159.mp4,"pheasant crowing",0.872034,2.062902,0.655128,0.750056,0.657718
file_0Omr0ghvSl0_50.wav,file_0Omr0ghvSl0_50.mp4,"singing choir",0.785723,1.782830,0.695922,0.548556,0.538352
file_0v15xCmKqYo_92.wav,file_0v15xCmKqYo_92.mp4,"police radio chatter",0.932407,2.344226,0.800892,0.715881,0.827453
file_0n56ajMNoMA_118.wav,file_0n56ajMNoMA_118.mp4,"driving snowmobile",0.807213,1.868544,0.725604,0.622420,0.520519
file_0i20gSqhQQY_6.wav,file_0i20gSqhQQY_6.mp4,"vehicle horn, car horn, honking",0.847001,2.047526,0.791449,0.719215,0.536862
file_0QdW02J2hRQ_342.wav,file_0QdW02J2hRQ_342.mp4,"cow lowing",0.780552,1.866152,0.732713,0.698759,0.434681
file_0OY8XXZ98rw_30.wav,file_0OY8XXZ98rw_30.mp4,"male singing",0.974203,2.683688,0.813053,0.997486,0.873149
file_0kEFHKA484Q_49.wav,file_0kEFHKA484Q_49.mp4,"people burping",0.965068,2.609528,0.785240,0.977571,0.846716
file_-CsnNy_s4EY_30.wav,file_-CsnNy_s4EY_30.mp4,"car passing by",0.808566,1.897946,0.667804,0.734446,0.495696
file_0X1c0-MSBRI_15.wav,file_0X1c0-MSBRI_15.mp4,"cat caterwauling",0.855756,2.023943,0.710003,0.736921,0.577019
file_0X_4Rl7Oa14_10.wav,file_0X_4Rl7Oa14_10.mp4,"people crowd",0.937169,2.517214,0.903988,0.949702,0.663523
file_-4N3GjgnIQ0_260.wav,file_-4N3GjgnIQ0_260.mp4,"subway, metro, underground",0.868163,2.109362,0.778434,0.762418,0.568511
file_0R0PXYj4g9c_115.wav,file_0R0PXYj4g9c_115.mp4,"playing steel guitar, slide guitar",0.897957,2.163305,0.756905,0.680991,0.725409
file_0mdr5fzVWvY_19.wav,file_0mdr5fzVWvY_19.mp4,"people booing",0.858149,2.253939,0.766457,0.953331,0.534151
file_0izHOfrwPn4_180.wav,file_0izHOfrwPn4_180.mp4,"duck quacking",0.906817,2.362656,0.851479,0.908765,0.602412
file_0Wv3Ya9nskA_29.wav,file_0Wv3Ya9nskA_29.mp4,"playing flute",0.895924,2.181017,0.757815,0.782834,0.640368
file_0rFJlfWyvO8_152.wav,file_0rFJlfWyvO8_152.mp4,"lathe spinning",0.879207,2.120477,0.680650,0.803006,0.636821
file_0lFf-HP86Q0_30.wav,file_0lFf-HP86Q0_30.mp4,"female speech, woman speaking",0.850586,2.074353,0.765224,0.779849,0.529280
file_0U9_6RyH3_M_30.wav,file_0U9_6RyH3_M_30.mp4,"mouse squeaking",0.885140,2.194546,0.724755,0.858387,0.611404
file_0rhb_K228gA_135.wav,file_0rhb_K228gA_135.mp4,"dog howling",0.860982,2.049087,0.714735,0.753124,0.581227
file_-BrnUAUA37o_30.wav,file_-BrnUAUA37o_30.mp4,"chainsawing trees",0.781069,1.758609,0.666837,0.584153,0.507619
file_0LNrs261KaI_21.wav,file_0LNrs261KaI_21.mp4,"dog growling",0.834831,1.946493,0.738809,0.637966,0.569718
file_-DJBhehSljQ_52.wav,file_-DJBhehSljQ_52.mp4,"playing steel guitar, slide guitar",0.777002,1.741779,0.665846,0.549020,0.526914
file_0DuPGap-G1s_0.wav,file_0DuPGap-G1s_0.mp4,"eagle screaming",0.857082,2.410577,0.891609,1.020050,0.498919
file_0HyL6ygGx-c_110.wav,file_0HyL6ygGx-c_110.mp4,"playing acoustic guitar",0.844265,1.960169,0.688442,0.689620,0.582107
file_0slyl34xWug_10.wav,file_0slyl34xWug_10.mp4,"splashing water",0.920734,2.297742,0.850168,0.729478,0.718096
